id, user_id,loo_id,issue_type,comment,picture_url,state,source,gender,resolved_at,created_at,updated_at
9736,K8663,70,dirty,,,pending,hardware,male,,1458925336614,1458730299511
9737,J6340,85,dirty,,,pending,app,male,,1459081613089,1459725451132
9738,J6795,36,no soap,,,resolved,hardware,female,1459041591506,1452969728155,1454010179414
9739,R704,18,broken,,,pending,app,male,,1453165977485,1455913377213
9740,T6275,91,dirty,,,resolved,hardware,male,1456283174087,1452714454672,1457122776438
9741,P8056,13,no water,,,resolved,app,female,1457098281167,1456649756126,1459432154747
9742,J4593,63,no water,,,resolved,hardware,male,1458518972250,1457940096493,1457701860637
9743,H319,83,no soap,,,pending,app,female,,1452836865451,1452913181547
9744,B7223,48,dirty,,,resolved,app,male,1459293341903,1458950043255,1454490282951
9745,M3272,45,no water,,,pending,hardware,male,,1454843577043,1458484440030
9746,M1569,98,no soap,,,resolved,app,male,1460585800458,1459836207873,1455512634590
9747,I9609,95,no soap,,,resolved,hardware,female,1456678112700,1455987627972,1454191367819
9748,M4197,13,no soap,,,pending,hardware,male,,1453865663068,1456852196621
9749,I4967,33,no soap,,,pending,app,male,,1453427836365,1458143308152
9750,G1134,96,no soap,,,resolved,hardware,female,1459529634566,1458836386864,1454714302407
9751,Y9300,84,no water,,,resolved,app,female,1457498780720,1456710395125,1458921687800
9752,N5494,51,broken,,,resolved,app,male,1458110835607,1457773413384,1455912250570
9753,X5076,28,dirty,,,pending,hardware,female,,1455674628620,1459124851698
9754,H8337,23,broken,,,resolved,hardware,female,1454329623635,1454287217459,1456545934808
9755,G7549,64,no soap,,,resolved,app,male,1457979691384,1456656597242,1455234868979
9756,H2843,88,no soap,,,resolved,hardware,female,1453581529018,1452727101001,1460133389526
9757,T3207,67,dirty,,,pending,hardware,male,,1459807698540,1453951514807
9758,U971,2,dirty,,,resolved,app,female,1457245134161,1456792659323,1455199934722
9759,W4167,21,dirty,,,resolved,app,female,1454526610981,1454297081722,1460031743531
9760,C3383,13,broken,,,resolved,app,male,1454608935647,1452785520366,1458748558876
9761,V7881,20,no water,,,resolved,hardware,male,1459644897417,1455622393555,1459726035228
9762,W8710,97,no soap,,,resolved,app,female,1454324343289,1453955803347,1458542922366
9763,W6516,84,broken,,,resolved,app,male,1458331873232,1458174473875,1457554550794
9764,V4843,61,no water,,,pending,hardware,female,,1457555676417,1459347655067
9765,P4451,23,no water,,,pending,hardware,female,,1458664561370,1453543962323
9766,T8385,20,no water,,,pending,hardware,female,,1458528170548,1459883159147
9767,O2648,95,broken,,,resolved,hardware,female,1458026918647,1457978780840,1455926066497
9768,H66,5,no soap,,,resolved,app,male,1455170823931,1454636502851,1452870049180
9769,A8074,59,broken,,,pending,app,female,,1455124815294,1457595655570
9770,B1612,13,no soap,,,resolved,hardware,male,1459243458473,1458983142119,1457629897130
9771,P3771,16,broken,,,resolved,hardware,female,1456411356563,1456247106922,1452821598357
9772,T2063,65,no water,,,pending,hardware,male,,1458341592812,1456181488431
9773,M8648,76,no soap,,,resolved,hardware,male,1459895338737,1457970582408,1459100648958
9774,E753,94,no soap,,,pending,hardware,female,,1455357603808,1458661795325
9775,E2430,68,broken,,,resolved,hardware,male,1459965971026,1457176902181,1455879010027
9776,N5908,51,broken,,,pending,app,male,,1454808765090,1457751554028
9777,J7805,76,no water,,,pending,hardware,female,,1457000068987,1453965303261
9778,C4788,86,no soap,,,resolved,hardware,female,1455392664091,1454566621017,1457326151774
9779,I9553,39,broken,,,pending,app,female,,1455958925644,1454372129426
9780,I2340,70,no water,,,resolved,hardware,male,1459761321138,1453209019834,1458133946343
9781,X3159,1,no soap,,,resolved,app,male,1455923814121,1455248897982,1457284079996
9782,G5708,19,broken,,,resolved,app,female,1457793537931,1457447495853,1456692628892
9783,F8259,80,dirty,,,resolved,hardware,male,1457424141580,1457204128070,1455992507856
9784,T8476,96,no soap,,,resolved,hardware,female,1460101341013,1459275134894,1453038842867
9785,U9902,65,dirty,,,resolved,app,male,1457060191329,1456074410570,1459887374941
9786,T2546,17,no soap,,,pending,app,female,,1460351744631,1454616289595
9787,T5452,59,no water,,,resolved,app,female,1458110666532,1453776302713,1460258836655
9788,F4782,15,broken,,,pending,app,female,,1452712116190,1458374232090
9789,Q53,95,no soap,,,pending,hardware,male,,1457530857237,1460240178981
9790,J714,69,broken,,,pending,app,male,,1460164705003,1453563462285
9791,B2471,37,no water,,,resolved,app,male,1455103557167,1454849055895,1455661237767
9792,U9886,85,broken,,,resolved,hardware,male,1457282958819,1456842512778,1455901124188
9793,M2638,17,dirty,,,pending,hardware,male,,1459240096639,1457910065348
9794,X545,1,no soap,,,resolved,app,female,1458284481881,1457539239539,1460136576012
9795,G1379,60,no soap,,,resolved,hardware,female,1457357862465,1454664821544,1459671813071
9796,F7457,18,no water,,,resolved,app,female,1456385410154,1455953142799,1455975012775
9797,N7900,70,broken,,,resolved,hardware,female,1458616033019,1454127418108,1455409541349
9798,E2262,26,broken,,,resolved,app,female,1458130066216,1455369697420,1458670223610
9799,S7514,97,no soap,,,pending,app,male,,1452873661784,1458656481952
9800,Y1010,55,broken,,,resolved,app,female,1454232747692,1454020631392,1458307583254
9801,B7294,50,dirty,,,pending,hardware,male,,1459091976450,1453792312728
9802,X5564,74,no water,,,resolved,app,female,1459058987678,1458583540450,1457062368570
9803,Y4899,94,no water,,,resolved,app,male,1456453581536,1456145704194,1457274638474
9804,D4279,72,no soap,,,resolved,hardware,male,1457193949545,1453395147975,1458215562093
9805,J5561,7,no water,,,pending,app,female,,1460140392501,1456236809789
9806,D8718,47,no soap,,,resolved,app,female,1455565082318,1453706612393,1453459878768
9807,B4677,0,dirty,,,pending,hardware,male,,1458332594428,1457498848026
9808,K2548,38,no water,,,resolved,app,male,1460613593156,1460117154781,1454068536020
9809,D3894,34,broken,,,resolved,app,male,1459980488009,1456465969873,1454957991347
9810,F1252,20,dirty,,,resolved,hardware,male,1459256521633,1453127984190,1457062909271
9811,P2556,28,dirty,,,resolved,hardware,female,1457344181650,1456753952420,1460351841451
9812,Q271,33,no water,,,pending,hardware,female,,1456086897606,1458505584851
9813,Q4942,69,no soap,,,resolved,hardware,female,1454283579475,1453822083159,1455239337409
9814,G9862,79,dirty,,,pending,hardware,female,,1458685162751,1459703067234
9815,C960,56,dirty,,,pending,app,female,,1455256774315,1459882606828
9816,E3588,48,no water,,,resolved,hardware,male,1460829008403,1460094406833,1453350122125
9817,C4194,83,dirty,,,pending,app,male,,1456257762426,1457077303236
9818,E2255,78,dirty,,,resolved,app,female,1457745547829,1457369213798,1459382409366
9819,E2931,94,broken,,,resolved,hardware,male,1460245839399,1456724076832,1455408997554
9820,M8330,19,no soap,,,pending,app,female,,1455749158287,1452697605440
9821,L9135,83,broken,,,resolved,hardware,male,1457594415597,1457353737036,1455283642010
9822,W6852,79,no water,,,pending,app,female,,1457429189995,1453602775974
9823,W907,36,dirty,,,pending,app,female,,1457541399743,1459888563455
9824,A9174,41,no water,,,pending,app,female,,1454087086609,1456092568316
9825,T2834,69,no water,,,pending,app,female,,1456583181988,1458509086158
9826,P3685,70,no soap,,,resolved,app,female,1459534730787,1453653095707,1454369963599
9827,P4464,22,no water,,,pending,hardware,male,,1458356915578,1458643872082
9828,C8845,22,dirty,,,pending,hardware,male,,1453298203879,1453149634466
9829,Z8903,38,dirty,,,resolved,hardware,male,1459376987598,1458856265938,1459282500100
9830,T4419,97,no water,,,pending,app,female,,1456975506292,1455229501941
9831,E9528,7,no soap,,,pending,app,female,,1453210840648,1458738136368
9832,M2592,55,dirty,,,pending,app,male,,1457097791031,1454778513951
9833,N1287,1,dirty,,,pending,hardware,male,,1453068421254,1457476562598
9834,O6210,62,no soap,,,resolved,app,female,1457898401436,1457098697091,1453878093950
9835,A1168,56,broken,,,pending,hardware,female,,1460264342061,1453993684210
9836,K2340,92,no soap,,,resolved,hardware,male,1455105753916,1454766354011,1457141968361
9837,V9011,98,no soap,,,resolved,app,male,1460064539899,1457647362556,1459254226127
9838,L98,47,no water,,,pending,app,female,,1455184812992,1454605790317
9839,O7852,55,no soap,,,resolved,app,male,1459602319173,1459258083466,1458103638480
9840,B4528,1,dirty,,,resolved,hardware,female,1458907867084,1458217626846,1452888867001
9841,Y7211,33,no soap,,,pending,hardware,female,,1457612466540,1457881253751
9842,M3721,27,broken,,,resolved,hardware,female,1460031607114,1459953568680,1453149999938
9843,B9266,40,broken,,,resolved,app,female,1459507169997,1456475574438,1455198939438
9844,D5132,12,dirty,,,pending,app,female,,1453765567417,1458738776202
9845,T5667,59,no soap,,,pending,app,male,,1454342423216,1455855984864
9846,U6308,19,broken,,,pending,app,male,,1457725053851,1453488727569
9847,F6820,86,no water,,,resolved,hardware,male,1459424253749,1455728992380,1457201838885
9848,T4614,30,dirty,,,pending,app,female,,1456135056073,1457822211538
9849,A8280,13,broken,,,resolved,app,female,1460254253488,1459985527350,1460263691584
9850,L5534,24,dirty,,,pending,app,male,,1456115306744,1456738298976
9851,V6012,92,no soap,,,pending,hardware,female,,1456647131845,1453812843605
9852,P7398,77,dirty,,,pending,hardware,female,,1455041654675,1454084492799
9853,N5518,86,dirty,,,pending,hardware,male,,1458318465833,1456925398703
9854,A544,39,no water,,,resolved,app,male,1459712125466,1458948116598,1454720654662
9855,D8252,57,no water,,,pending,app,male,,1457265745992,1454011365097
9856,L6004,9,no water,,,resolved,app,female,1457359343883,1457127050555,1457617005108
9857,V798,63,no water,,,resolved,app,male,1455697486509,1452731608795,1454095191634
9858,C7785,21,dirty,,,resolved,app,female,1459047687638,1458443937988,1460374880960
9859,C8981,21,no water,,,resolved,hardware,male,1458838134912,1454591002721,1456978872042
9860,E5337,22,no soap,,,pending,app,female,,1455158548674,1453286264387
9861,U1277,23,no soap,,,resolved,app,female,1456276584628,1455135668596,1458673293000
9862,Q1808,40,broken,,,resolved,hardware,male,1460168654493,1460037730148,1457358400341
9863,D6935,45,no water,,,pending,hardware,male,,1454641044688,1453483421128
9864,B6820,48,no water,,,resolved,app,female,1459328528858,1458906535294,1454451895277
9865,U3423,64,dirty,,,resolved,hardware,female,1457688405475,1456189988832,1454193857492
9866,E9368,70,dirty,,,resolved,hardware,female,1459575318136,1459117331395,1459717420525
9867,M2010,49,dirty,,,pending,app,male,,1460274351299,1455694598438
9868,L5726,93,no soap,,,resolved,hardware,male,1457176318097,1456741828063,1454519221849
9869,T6141,95,no soap,,,pending,hardware,female,,1456635474677,1459020200780
9870,C6676,17,no water,,,resolved,hardware,female,1460197224044,1456862231708,1456824476653
9871,W1484,8,no water,,,resolved,hardware,male,1459473481327,1459272690469,1460185925861
9872,Y3984,72,broken,,,pending,hardware,male,,1459916645471,1454702594514
9873,N8436,0,dirty,,,pending,hardware,female,,1460057005028,1453592548161
9874,L5980,79,no soap,,,resolved,app,male,1456054839963,1454255098766,1459006571927
9875,O2684,65,no soap,,,resolved,hardware,male,1458356139190,1457811872808,1456562931826
9876,I6899,34,no water,,,resolved,hardware,female,1457774256457,1457225687241,1455754372036
9877,F384,10,no soap,,,resolved,hardware,female,1457338352852,1453611824610,1457813670256
9878,S3470,52,no soap,,,pending,app,female,,1456331062012,1456594146464
9879,L8453,68,no soap,,,resolved,app,female,1458564208695,1457832066576,1455781261140
9880,J89,38,dirty,,,resolved,hardware,female,1456976279914,1455020842414,1453237006073
9881,J3032,88,no soap,,,pending,app,male,,1459647645974,1457622337511
9882,R5944,52,no soap,,,resolved,app,male,1459813364999,1459618523684,1452741843218
9883,O302,63,broken,,,pending,hardware,female,,1452671406402,1452629916912
9884,E4267,19,dirty,,,pending,app,female,,1453353183780,1458767517711
9885,T1194,76,broken,,,resolved,app,male,1457509548792,1454463754948,1459884167931
9886,Y3125,57,no water,,,pending,hardware,male,,1453714146178,1454597925988
9887,V7553,5,broken,,,pending,hardware,female,,1460357878668,1459177853854
9888,C4355,25,no soap,,,resolved,app,female,1457908916259,1453806308289,1457072059964
9889,E1097,55,no water,,,resolved,hardware,female,1457661205434,1456238470842,1454307370088
9890,G759,21,broken,,,resolved,hardware,female,1455464411611,1453902438758,1457861138134
9891,E7721,86,dirty,,,pending,hardware,female,,1459447347893,1459828147953
9892,V3322,28,no soap,,,pending,app,male,,1453243217110,1454484311108
9893,F8534,42,no water,,,resolved,hardware,male,1457159854669,1454601774587,1454372405193
9894,L1557,36,broken,,,pending,hardware,female,,1455955709139,1455064429330
9895,Z6721,61,no soap,,,resolved,app,male,1460368300102,1459917795911,1459840975170
9896,A453,52,no water,,,resolved,app,female,1461164442996,1460305439471,1459740329402
9897,D2076,92,broken,,,pending,app,female,,1457267297962,1458639891515
9898,D1877,37,no water,,,resolved,app,male,1458044941931,1457569077914,1460299287551
9899,Q4746,39,no soap,,,resolved,hardware,female,1456566449138,1456391731356,1457960412286
9900,Y3980,71,broken,,,pending,app,male,,1452914569610,1458668313718
9901,J1024,0,dirty,,,resolved,app,female,1459726083762,1458994977081,1458238904141
9902,Y6572,82,broken,,,pending,app,male,,1458673451702,1456457124072
9903,R6604,25,no water,,,pending,app,male,,1459918882598,1453757817392
9904,Q2267,59,no soap,,,resolved,app,female,1459242495278,1457354546455,1460202046039
9905,J9865,56,dirty,,,pending,hardware,female,,1453058713297,1452685630762
9906,A2835,69,no water,,,resolved,app,female,1458835386013,1458211194345,1454559771597
9907,L6465,36,no soap,,,resolved,app,female,1457158897756,1456658686467,1454234902225
9908,U8381,55,no water,,,pending,app,female,,1458898649648,1456964856634
9909,X2763,46,no water,,,pending,hardware,male,,1453282260228,1454164525577
9910,X1644,53,no soap,,,pending,hardware,male,,1455968714136,1456816750088
9911,R4445,67,no soap,,,resolved,hardware,female,1459540239651,1459404980928,1460183927886
9912,M4998,76,no water,,,resolved,hardware,female,1454070871218,1453300772120,1453498585913
9913,R2633,47,broken,,,pending,hardware,male,,1459439153840,1458500368595
9914,U838,13,dirty,,,pending,app,male,,1455335084515,1453174226723
9915,B4834,85,no water,,,resolved,hardware,male,1456287383200,1455731536493,1453850843098
9916,H6816,3,no soap,,,resolved,hardware,female,1458809913402,1458801452409,1453606106408
9917,M5083,82,dirty,,,resolved,app,female,1460312333096,1460165673526,1459128642326
9918,D3341,38,no water,,,resolved,hardware,male,1459951681738,1453458881031,1455629873656
9919,Z5058,12,dirty,,,resolved,hardware,female,1458984701844,1454062921441,1459606294262
9920,Y7417,33,dirty,,,resolved,hardware,female,1457165433899,1456918303321,1459356157260
9921,D5453,38,dirty,,,pending,app,female,,1459720381660,1459601618473
9922,E7078,51,no soap,,,resolved,hardware,male,1458739144504,1455866084088,1454417292298
9923,N6901,57,dirty,,,resolved,app,female,1459259147694,1453562720077,1453734041533
9924,B9259,74,dirty,,,resolved,hardware,male,1460298381841,1459462726237,1457205896284
9925,R8346,98,broken,,,resolved,hardware,male,1458393464366,1458198317950,1457859492256
9926,Z1594,29,no soap,,,pending,hardware,female,,1456021405753,1454801271587
9927,K141,29,no soap,,,resolved,app,male,1459690434374,1459339504647,1455713386612
